,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,cord_value,num_summands,summand_cluster_positions,sum_string,handedness
2942,6000006,AS007,6001243,p16,"W:GR@[4, 2]:17",2,17,6,"28, 29, 30, 31, 32, 33","MB@[28, 2]:1 + W:MB@[29, 2]:2 + W:MB@[30, 2]:1 + W:MB@[31, 2]:1 + W:LB@[32, 2]:9 + MB@[33, 2]:3",103
2943,6000006,AS007,6001247,p20,"W:GR@[5, 0]:131",0,131,19,"6, 7, 8, 9, 10, 11, 12, 13, 14, 18, 20, 22, 26, 28, 29, 30, 31, 32, 33","W:DB@[6, 0]:5 + DB@[7, 0]:8 + DB@[8, 0]:6 + DB@[9, 0]:1 + DB@[10, 0]:1 + DB@[11, 0]:7 + W:DB@[12, 0]:26 + W@[13, 0]:1 + MB@[14, 0]:6 + W:MB@[18, 0]:5 + W:GR@[20, 0]:18 + W:MB@[22, 0]:14 + MB@[26, 0]:11 + MB@[28, 0]:4 + W:MB@[29, 0]:4 + W:MB@[30, 0]:2 + W@[31, 0]:1 + W:LB@[32, 0]:5 + MB@[33, 0]:6",50
2944,6000006,AS007,6001252,p25,"DB@[7, 0]:8",0,8,2,"10, 11","DB@[10, 0]:1 + DB@[11, 0]:7",11
2945,6000006,AS007,6001253,p26,"DB@[8, 0]:6",0,6,2,"29, 30","W:MB@[29, 0]:4 + W:MB@[30, 0]:2",85
2946,6000006,AS007,6001265,p38,"DB@[11, 0]:7",0,7,2,"13, 14","W@[13, 0]:1 + MB@[14, 0]:6",11
2947,6000006,AS007,6001266,p39,"DB@[11, 1]:24",1,24,6,"24, 26, 28, 29, 30, 31","W:MB@[24, 1]:6 + MB@[26, 1]:4 + MB@[28, 1]:2 + W:MB@[29, 1]:1 + W:MB@[30, 1]:2 + W@[31, 1]:9",67
2948,6000006,AS007,6001278,p51,"MB@[14, 0]:6",0,6,2,"29, 30","W:MB@[29, 0]:4 + W:MB@[30, 0]:2",60
2949,6000006,AS007,6001284,p57,"W:GR@[15, 0]:17",0,17,4,"31, 32, 33, 34","W@[31, 0]:1 + W:LB@[32, 0]:5 + MB@[33, 0]:6 + W:MB@[34, 0]:5",70
2950,6000006,AS007,6001294,p67,"W:MB@[18, 1]:56",1,56,8,"20, 22, 24, 26, 28, 29, 30, 31","W:GR@[20, 1]:13 + W:MB@[22, 1]:19 + W:MB@[24, 1]:6 + MB@[26, 1]:4 + MB@[28, 1]:2 + W:MB@[29, 1]:1 + W:MB@[30, 1]:2 + W@[31, 1]:9",33
2951,6000006,AS007,6001295,p68,"W:MB@[18, 2]:14",2,14,3,"32, 33, 34","W:LB@[32, 2]:9 + MB@[33, 2]:3 + W:MB@[34, 2]:2",63
2952,6000006,AS007,6001301,p74,"W:MB@[19, 0]:16",0,16,3,"32, 33, 34","W:LB@[32, 0]:5 + MB@[33, 0]:6 + W:MB@[34, 0]:5",55
2953,6000006,AS007,6001302,p75,"W:GR@[20, 0]:18",0,18,5,"29, 30, 31, 32, 33","W:MB@[29, 0]:4 + W:MB@[30, 0]:2 + W@[31, 0]:1 + W:LB@[32, 0]:5 + MB@[33, 0]:6",44
2954,6000006,AS007,6001303,p76,"W:GR@[20, 1]:13",1,13,2,"35, 36","W:MB@[35, 1]:2 + LB@[36, 1]:11",66
2955,6000006,AS007,6001306,p79,"W:GR@[20, 4]:47",4,47,2,"26, 28","MB@[26, 4]:46 + MB@[28, 4]:1",26
2956,6000006,AS007,6001309,p82,"W:MB@[22, 0]:14",0,14,4,"30, 31, 32, 33","W:MB@[30, 0]:2 + W@[31, 0]:1 + W:LB@[32, 0]:5 + MB@[33, 0]:6",39
2957,6000006,AS007,6001312,p85,"W:MB@[22, 3]:24",3,24,2,"34, 35","W:MB@[34, 3]:13 + W:MB@[35, 3]:11",54
2958,6000006,AS007,6001313,p86,"W:MB@[22, 4]:8",4,8,4,"31, 32, 33, 34","W:MB@[31, 4]:4 + W:LB@[32, 4]:1 + MB@[33, 4]:1 + W:MB@[34, 4]:2",45
2959,6000006,AS007,6001317,p90,"W:MB@[24, 1]:6",1,6,2,"26, 28","MB@[26, 1]:4 + MB@[28, 1]:2",11
2960,6000006,AS007,6001318,p91,"LB@[24, 2]:12",2,12,2,"32, 33","W:LB@[32, 2]:9 + MB@[33, 2]:3",38
2961,6000006,AS007,6001319,p92,"W@[24, 3]:26",3,26,2,"31, 32","W:MB@[31, 3]:24 + W:LB@[32, 3]:2",33
2962,6000006,AS007,6001324,p97,"MB@[26, 0]:11",0,11,2,"32, 33","W:LB@[32, 0]:5 + MB@[33, 0]:6",30
2963,6000006,AS007,6001347,p120,"W@[31, 1]:9",1,9,2,"33, 34","MB@[33, 1]:6 + W:MB@[34, 1]:3",13
2964,6000006,AS007,6001349,p122,"W:MB@[31, 3]:24",3,24,2,"34, 35","W:MB@[34, 3]:13 + W:MB@[35, 3]:11",17
2965,6000006,AS007,6001353,p126,"W:LB@[32, 2]:9",2,9,3,"33, 34, 35","MB@[33, 2]:3 + W:MB@[34, 2]:2 + W:MB@[35, 2]:4",10
2966,6000006,AS007,6001356,p129,"MB@[33, 0]:6",0,6,2,"35, 36","W:MB@[35, 0]:5 + W:MB@[36, 0]:1",12
2967,6000006,AS007,6001265,p38,"DB@[11, 0]:7",0,7,2,"2, 4","W:PB@[2, 0]:3 + W:GR@[4, 0]:4",-27
2968,6000006,AS007,6001268,p41,"W:DB@[12, 0]:26",0,26,5,"2, 4, 6, 7, 8","W:PB@[2, 0]:3 + W:GR@[4, 0]:4 + W:DB@[6, 0]:5 + DB@[7, 0]:8 + DB@[8, 0]:6",-22
2969,6000006,AS007,6001284,p57,"W:GR@[15, 0]:17",0,17,3,"4, 6, 7","W:GR@[4, 0]:4 + W:DB@[6, 0]:5 + DB@[7, 0]:8",-37
2970,6000006,AS007,6001286,p59,"W:DB@[16, 1]:59",1,59,3,"2, 4, 6","W:PB@[2, 1]:9 + W:GR@[4, 1]:47 + W:DB@[6, 1]:3",-44
2971,6000006,AS007,6001294,p67,"W:MB@[18, 1]:56",1,56,2,"2, 4","W:PB@[2, 1]:9 + W:GR@[4, 1]:47",-56
2972,6000006,AS007,6001298,p71,"W:MB@[18, 5]:16",5,16,2,"12, 14","DB@[12, 5]:15 + MB@[14, 5]:1",-20
2973,6000006,AS007,6001301,p74,"W:MB@[19, 0]:16",0,16,4,"7, 8, 9, 10","DB@[7, 0]:8 + DB@[8, 0]:6 + DB@[9, 0]:1 + DB@[10, 0]:1",-45
2974,6000006,AS007,6001302,p75,"W:GR@[20, 0]:18",0,18,3,"0, 2, 4","LB@[0, 0]:11 + W:PB@[2, 0]:3 + W:GR@[4, 0]:4",-68
2975,6000006,AS007,6001304,p77,"W:GR@[20, 2]:48",2,48,7,"4, 6, 8, 9, 11, 13, 14","W:GR@[4, 2]:17 + W:DB@[6, 2]:24 + DB@[8, 2]:1 + DB@[9, 2]:2 + W:DB@[11, 2]:2 + LB@[13, 2]:1 + MB@[14, 2]:1",-43
2976,6000006,AS007,6001305,p78,"W:GR@[20, 3]:15",3,15,2,"14, 16","MB@[14, 3]:5 + DB@[16, 3]:10",-21
2977,6000006,AS007,6001309,p82,"W:MB@[22, 0]:14",0,14,2,"0, 2","LB@[0, 0]:11 + W:PB@[2, 0]:3",-78
2978,6000006,AS007,6001311,p84,"W:MB@[22, 2]:44",2,44,4,"4, 6, 8, 9","W:GR@[4, 2]:17 + W:DB@[6, 2]:24 + DB@[8, 2]:1 + DB@[9, 2]:2",-59
2979,6000006,AS007,6001313,p86,"W:MB@[22, 4]:8",4,8,3,"0, 2, 4","W:MB@[0, 4]:3 + RM:GR@[2, 4]:2 + W:MB@[4, 4]:3",-75
2980,6000006,AS007,6001317,p90,"W:MB@[24, 1]:6",1,6,2,"13, 14","W@[13, 1]:1 + MB@[14, 1]:5",-40
2981,6000006,AS007,6001321,p94,"W@[24, 5]:28",5,28,3,"2, 4, 12","RM:GR@[2, 5]:3 + W:MB@[4, 5]:10 + DB@[12, 5]:15",-68
2982,6000006,AS007,6001324,p97,"MB@[26, 0]:11",0,11,2,"14, 18","MB@[14, 0]:6 + W:MB@[18, 0]:5",-38
2983,6000006,AS007,6001326,p99,"MB@[26, 2]:48",2,48,7,"4, 6, 8, 9, 11, 13, 14","W:GR@[4, 2]:17 + W:DB@[6, 2]:24 + DB@[8, 2]:1 + DB@[9, 2]:2 + W:DB@[11, 2]:2 + LB@[13, 2]:1 + MB@[14, 2]:1",-65
2984,6000006,AS007,6001344,p117,"W:MB@[30, 3]:8",3,8,2,"6, 8","W:DB@[6, 3]:5 + DB@[8, 3]:3",-90
2985,6000006,AS007,6001347,p120,"W@[31, 1]:9",1,9,4,"26, 28, 29, 30","MB@[26, 1]:4 + MB@[28, 1]:2 + W:MB@[29, 1]:1 + W:MB@[30, 1]:2",-13
2986,6000006,AS007,6001356,p129,"MB@[33, 0]:6",0,6,2,"29, 30","W:MB@[29, 0]:4 + W:MB@[30, 0]:2",-18
2987,6000006,AS007,6001357,p130,"MB@[33, 1]:6",1,6,2,"13, 14","W@[13, 1]:1 + MB@[14, 1]:5",-80
2988,6000006,AS007,6001364,p137,"W:MB@[34, 3]:13",3,13,3,"10, 12, 14","DB@[10, 3]:7 + MB@[12, 3]:1 + MB@[14, 3]:5",-92
2989,6000006,AS007,6001371,p144,"LB@[36, 1]:11",1,11,2,"30, 31","W:MB@[30, 1]:2 + W@[31, 1]:9",-27
2990,6000006,AS007,6001372,p145,"LB@[36, 2]:16",2,16,3,"13, 14, 18","LB@[13, 2]:1 + MB@[14, 2]:1 + W:MB@[18, 2]:14",-88
2991,6000006,AS007,6001373,p146,"W:MB@[36, 3]:18",3,18,4,"8, 9, 10, 12","DB@[8, 3]:3 + DB@[9, 3]:7 + DB@[10, 3]:7 + MB@[12, 3]:1",-110
2992,6000006,AS007,6001228,p1,"LB@[0, 0]:11",0,11,2,"14, 18","MB@[14, 0]:6 + W:MB@[18, 0]:5",58
2993,6000006,AS007,6001229,p2,"LB@[0, 1]:42",1,42,4,"20, 22, 24, 26","W:GR@[20, 1]:13 + W:MB@[22, 1]:19 + W:MB@[24, 1]:6 + MB@[26, 1]:4",85
2994,6000006,AS007,6001230,p3,"MB@[0, 2]:15",2,15,2,"14, 18","MB@[14, 2]:1 + W:MB@[18, 2]:14",58
2995,6000006,AS007,6001231,p4,"W:MB@[0, 3]:34",3,34,3,"30, 31, 32","W:MB@[30, 3]:8 + W:MB@[31, 3]:24 + W:LB@[32, 3]:2",118
2996,6000006,AS007,6001235,p8,"W:PB@[2, 1]:9",1,9,2,"33, 34","MB@[33, 1]:6 + W:MB@[34, 1]:3",125
2997,6000006,AS007,6001237,p10,"RM:GR@[2, 3]:6",3,6,2,"12, 14","MB@[12, 3]:1 + MB@[14, 3]:5",39
2998,6000006,AS007,6001242,p15,"W:GR@[4, 1]:47",1,47,7,"20, 22, 24, 26, 28, 29, 30","W:GR@[20, 1]:13 + W:MB@[22, 1]:19 + W:MB@[24, 1]:6 + MB@[26, 1]:4 + MB@[28, 1]:2 + W:MB@[29, 1]:1 + W:MB@[30, 1]:2",82
2999,6000006,AS007,6001243,p16,"W:GR@[4, 2]:17",2,17,6,"28, 29, 30, 31, 32, 33","MB@[28, 2]:1 + W:MB@[29, 2]:2 + W:MB@[30, 2]:1 + W:MB@[31, 2]:1 + W:LB@[32, 2]:9 + MB@[33, 2]:3",103
3000,6000006,AS007,6001247,p20,"W:GR@[5, 0]:131",0,131,19,"6, 7, 8, 9, 10, 11, 12, 13, 14, 18, 20, 22, 26, 28, 29, 30, 31, 32, 33","W:DB@[6, 0]:5 + DB@[7, 0]:8 + DB@[8, 0]:6 + DB@[9, 0]:1 + DB@[10, 0]:1 + DB@[11, 0]:7 + W:DB@[12, 0]:26 + W@[13, 0]:1 + MB@[14, 0]:6 + W:MB@[18, 0]:5 + W:GR@[20, 0]:18 + W:MB@[22, 0]:14 + MB@[26, 0]:11 + MB@[28, 0]:4 + W:MB@[29, 0]:4 + W:MB@[30, 0]:2 + W@[31, 0]:1 + W:LB@[32, 0]:5 + MB@[33, 0]:6",50
3001,6000006,AS007,6001252,p25,"DB@[7, 0]:8",0,8,2,"10, 11","DB@[10, 0]:1 + DB@[11, 0]:7",11
3002,6000006,AS007,6001253,p26,"DB@[8, 0]:6",0,6,2,"29, 30","W:MB@[29, 0]:4 + W:MB@[30, 0]:2",85
3003,6000006,AS007,6001265,p38,"DB@[11, 0]:7",0,7,2,"13, 14","W@[13, 0]:1 + MB@[14, 0]:6",11
3004,6000006,AS007,6001266,p39,"DB@[11, 1]:24",1,24,6,"24, 26, 28, 29, 30, 31","W:MB@[24, 1]:6 + MB@[26, 1]:4 + MB@[28, 1]:2 + W:MB@[29, 1]:1 + W:MB@[30, 1]:2 + W@[31, 1]:9",67
3005,6000006,AS007,6001278,p51,"MB@[14, 0]:6",0,6,2,"29, 30","W:MB@[29, 0]:4 + W:MB@[30, 0]:2",60
3006,6000006,AS007,6001284,p57,"W:GR@[15, 0]:17",0,17,4,"31, 32, 33, 34","W@[31, 0]:1 + W:LB@[32, 0]:5 + MB@[33, 0]:6 + W:MB@[34, 0]:5",70
3007,6000006,AS007,6001294,p67,"W:MB@[18, 1]:56",1,56,8,"20, 22, 24, 26, 28, 29, 30, 31","W:GR@[20, 1]:13 + W:MB@[22, 1]:19 + W:MB@[24, 1]:6 + MB@[26, 1]:4 + MB@[28, 1]:2 + W:MB@[29, 1]:1 + W:MB@[30, 1]:2 + W@[31, 1]:9",33
3008,6000006,AS007,6001295,p68,"W:MB@[18, 2]:14",2,14,3,"32, 33, 34","W:LB@[32, 2]:9 + MB@[33, 2]:3 + W:MB@[34, 2]:2",63
3009,6000006,AS007,6001301,p74,"W:MB@[19, 0]:16",0,16,3,"32, 33, 34","W:LB@[32, 0]:5 + MB@[33, 0]:6 + W:MB@[34, 0]:5",55
3010,6000006,AS007,6001302,p75,"W:GR@[20, 0]:18",0,18,5,"29, 30, 31, 32, 33","W:MB@[29, 0]:4 + W:MB@[30, 0]:2 + W@[31, 0]:1 + W:LB@[32, 0]:5 + MB@[33, 0]:6",44
3011,6000006,AS007,6001303,p76,"W:GR@[20, 1]:13",1,13,2,"35, 36","W:MB@[35, 1]:2 + LB@[36, 1]:11",66
3012,6000006,AS007,6001306,p79,"W:GR@[20, 4]:47",4,47,2,"26, 28","MB@[26, 4]:46 + MB@[28, 4]:1",26
3013,6000006,AS007,6001309,p82,"W:MB@[22, 0]:14",0,14,4,"30, 31, 32, 33","W:MB@[30, 0]:2 + W@[31, 0]:1 + W:LB@[32, 0]:5 + MB@[33, 0]:6",39
3014,6000006,AS007,6001312,p85,"W:MB@[22, 3]:24",3,24,2,"34, 35","W:MB@[34, 3]:13 + W:MB@[35, 3]:11",54
3015,6000006,AS007,6001313,p86,"W:MB@[22, 4]:8",4,8,4,"31, 32, 33, 34","W:MB@[31, 4]:4 + W:LB@[32, 4]:1 + MB@[33, 4]:1 + W:MB@[34, 4]:2",45
3016,6000006,AS007,6001317,p90,"W:MB@[24, 1]:6",1,6,2,"26, 28","MB@[26, 1]:4 + MB@[28, 1]:2",11
3017,6000006,AS007,6001318,p91,"LB@[24, 2]:12",2,12,2,"32, 33","W:LB@[32, 2]:9 + MB@[33, 2]:3",38
3018,6000006,AS007,6001319,p92,"W@[24, 3]:26",3,26,2,"31, 32","W:MB@[31, 3]:24 + W:LB@[32, 3]:2",33
3019,6000006,AS007,6001324,p97,"MB@[26, 0]:11",0,11,2,"32, 33","W:LB@[32, 0]:5 + MB@[33, 0]:6",30
3020,6000006,AS007,6001347,p120,"W@[31, 1]:9",1,9,2,"33, 34","MB@[33, 1]:6 + W:MB@[34, 1]:3",13
3021,6000006,AS007,6001349,p122,"W:MB@[31, 3]:24",3,24,2,"34, 35","W:MB@[34, 3]:13 + W:MB@[35, 3]:11",17
3022,6000006,AS007,6001353,p126,"W:LB@[32, 2]:9",2,9,3,"33, 34, 35","MB@[33, 2]:3 + W:MB@[34, 2]:2 + W:MB@[35, 2]:4",10
3023,6000006,AS007,6001356,p129,"MB@[33, 0]:6",0,6,2,"35, 36","W:MB@[35, 0]:5 + W:MB@[36, 0]:1",12
3024,6000007,AS008,6001466,p68,"W:MB@[12, 3]:31",3,31,2,"10, 11","W:LB@[10, 3]:21 + W:MB@[11, 3]:10",-7
3025,6000007,AS008,6001492,p94,"LB@[18, 1]:36",1,36,2,"16, 17","W:MB@[16, 1]:13 + W:LB@[17, 1]:23",-9
3026,6000007,AS008,6001557,p159,"W:MB@[32, 3]:130",3,130,2,"30, 31","W:MB@[30, 3]:30 + W:MB@[31, 3]:100",-8
3027,6000007,AS008,6001586,p188,"W:MB@[38, 1]:104",1,104,4,"17, 18, 20, 21","W:LB@[17, 1]:23 + LB@[18, 1]:36 + W:LB@[20, 1]:10 + MB@[21, 1]:35",-89
3028,6000007,AS008,6001596,p198,"MB:DB@[40, 2]:276",2,276,5,"9, 10, 12, 13, 15","W:MB@[9, 2]:186 + MB@[10, 2]:33 + MB@[12, 2]:33 + MB@[13, 2]:12 + MB@[15, 2]:12",-132
3029,6000007,AS008,6001612,p214,"W:LB@[43, 1]:197",1,197,3,"33, 36, 38","W:MB@[33, 1]:23 + W:MB@[36, 1]:70 + W:MB@[38, 1]:104",-38
3030,6000007,AS008,6001618,p220,"W:LB@[44, 1]:1570",1,1570,2,"42, 43","W:MB@[42, 1]:1373 + W:LB@[43, 1]:197",-9
3031,6000007,AS008,6001620,p222,"W:MB@[44, 3]:1460",3,1460,10,"29, 30, 31, 32, 33, 34, 36, 37, 39, 41","W:MB@[29, 3]:74 + W:MB@[30, 3]:30 + W:MB@[31, 3]:100 + W:MB@[32, 3]:130 + W:MB@[33, 3]:56 + W:MB@[34, 3]:568 + W:DB@[36, 3]:110 + W:MB@[37, 3]:294 + MB@[39, 3]:35 + W:MB@[41, 3]:63",-52
3032,6000007,AS008,6001622,p224,"W:MB@[44, 5]:595",5,595,2,"42, 43","GR@[42, 5]:245 + GR@[43, 5]:350",-9
3033,6000007,AS008,6001624,p226,"GR@[45, 0]:69",0,69,3,"13, 15, 16","W:DB@[13, 0]:32 + W:DB@[15, 0]:32 + W:DB@[16, 0]:5",-149
3034,6000007,AS008,6001453,p55,"W:DB@[10, 0]:58",0,58,4,"16, 17, 19, 20","W:DB@[16, 0]:5 + MB@[17, 0]:16 + W:LB@[19, 0]:10 + W:DB@[20, 0]:27",38
3035,6000007,AS008,6001463,p65,"W:DB@[12, 0]:58",0,58,4,"16, 17, 19, 20","W:DB@[16, 0]:5 + MB@[17, 0]:16 + W:LB@[19, 0]:10 + W:DB@[20, 0]:27",28
3036,6000007,AS008,6001466,p68,"W:MB@[12, 3]:31",3,31,2,"10, 11","W:LB@[10, 3]:21 + W:MB@[11, 3]:10",-7
3037,6000007,AS008,6001492,p94,"LB@[18, 1]:36",1,36,2,"16, 17","W:MB@[16, 1]:13 + W:LB@[17, 1]:23",-9
3038,6000007,AS008,6001557,p159,"W:MB@[32, 3]:130",3,130,2,"30, 31","W:MB@[30, 3]:30 + W:MB@[31, 3]:100",-8
3039,6000007,AS008,6001586,p188,"W:MB@[38, 1]:104",1,104,4,"17, 18, 20, 21","W:LB@[17, 1]:23 + LB@[18, 1]:36 + W:LB@[20, 1]:10 + MB@[21, 1]:35",-89
3040,6000007,AS008,6001596,p198,"MB:DB@[40, 2]:276",2,276,5,"9, 10, 12, 13, 15","W:MB@[9, 2]:186 + MB@[10, 2]:33 + MB@[12, 2]:33 + MB@[13, 2]:12 + MB@[15, 2]:12",-132
3041,6000007,AS008,6001612,p214,"W:LB@[43, 1]:197",1,197,3,"33, 36, 38","W:MB@[33, 1]:23 + W:MB@[36, 1]:70 + W:MB@[38, 1]:104",-38
3042,6000007,AS008,6001618,p220,"W:LB@[44, 1]:1570",1,1570,2,"42, 43","W:MB@[42, 1]:1373 + W:LB@[43, 1]:197",-9
3043,6000007,AS008,6001620,p222,"W:MB@[44, 3]:1460",3,1460,10,"29, 30, 31, 32, 33, 34, 36, 37, 39, 41","W:MB@[29, 3]:74 + W:MB@[30, 3]:30 + W:MB@[31, 3]:100 + W:MB@[32, 3]:130 + W:MB@[33, 3]:56 + W:MB@[34, 3]:568 + W:DB@[36, 3]:110 + W:MB@[37, 3]:294 + MB@[39, 3]:35 + W:MB@[41, 3]:63",-52
3044,6000007,AS008,6001622,p224,"W:MB@[44, 5]:595",5,595,2,"42, 43","GR@[42, 5]:245 + GR@[43, 5]:350",-9
3045,6000007,AS008,6001624,p226,"GR@[45, 0]:69",0,69,3,"13, 15, 16","W:DB@[13, 0]:32 + W:DB@[15, 0]:32 + W:DB@[16, 0]:5",-149
3046,6000007,AS008,6001453,p55,"W:DB@[10, 0]:58",0,58,4,"16, 17, 19, 20","W:DB@[16, 0]:5 + MB@[17, 0]:16 + W:LB@[19, 0]:10 + W:DB@[20, 0]:27",38
3047,6000007,AS008,6001463,p65,"W:DB@[12, 0]:58",0,58,4,"16, 17, 19, 20","W:DB@[16, 0]:5 + MB@[17, 0]:16 + W:LB@[19, 0]:10 + W:DB@[20, 0]:27",28
3048,6000013,HP055,6002025,p160,"W:PG@[26, 10]:66",10,66,2,"3, 5","W:PG@[3, 10]:33 + W:PG@[5, 10]:33",-129
3049,6000013,HP055,6002030,p165,"W-MB@[27, 1]:21",1,21,2,"3, 5","W-MB@[3, 1]:11 + W-MB@[5, 1]:10",-144
3050,6000013,HP055,6002039,p174,"W:PG@[27, 10]:66",10,66,2,"3, 5","W:PG@[3, 10]:33 + W:PG@[5, 10]:33",-143
3051,6000013,HP055,6002043,p178,"W-MB@[29, 1]:21",1,21,2,"3, 5","W-MB@[3, 1]:11 + W-MB@[5, 1]:10",-157
3052,6000013,HP055,6002052,p187,"W:PG@[29, 10]:77",10,77,2,"19, 21","W@[19, 10]:33 + W:PG@[21, 10]:44",-57
3053,6000013,HP055,6001887,p22,"W@[3, 8]:76",8,76,3,"26, 27, 29","W@[26, 8]:22 + W@[27, 8]:32 + W@[29, 8]:22",150
3054,6000013,HP055,6001966,p101,"MB@[16, 1]:42",1,42,2,"27, 29","W-MB@[27, 1]:21 + W-MB@[29, 1]:21",70
3055,6000013,HP055,6001987,p122,"W@[19, 8]:76",8,76,3,"26, 27, 29","W@[26, 8]:22 + W@[27, 8]:32 + W@[29, 8]:22",50
3056,6000013,HP055,6001999,p134,"W@[21, 8]:76",8,76,3,"26, 27, 29","W@[26, 8]:22 + W@[27, 8]:32 + W@[29, 8]:22",38
3057,6000013,HP055,6002025,p160,"W:PG@[26, 10]:66",10,66,2,"3, 5","W:PG@[3, 10]:33 + W:PG@[5, 10]:33",-129
3058,6000013,HP055,6002030,p165,"W-MB@[27, 1]:21",1,21,2,"3, 5","W-MB@[3, 1]:11 + W-MB@[5, 1]:10",-144
3059,6000013,HP055,6002039,p174,"W:PG@[27, 10]:66",10,66,2,"3, 5","W:PG@[3, 10]:33 + W:PG@[5, 10]:33",-143
3060,6000013,HP055,6002043,p178,"W-MB@[29, 1]:21",1,21,2,"3, 5","W-MB@[3, 1]:11 + W-MB@[5, 1]:10",-157
3061,6000013,HP055,6002052,p187,"W:PG@[29, 10]:77",10,77,2,"19, 21","W@[19, 10]:33 + W:PG@[21, 10]:44",-57
3062,6000013,HP055,6001887,p22,"W@[3, 8]:76",8,76,3,"26, 27, 29","W@[26, 8]:22 + W@[27, 8]:32 + W@[29, 8]:22",150
3063,6000013,HP055,6001966,p101,"MB@[16, 1]:42",1,42,2,"27, 29","W-MB@[27, 1]:21 + W-MB@[29, 1]:21",70
3064,6000013,HP055,6001987,p122,"W@[19, 8]:76",8,76,3,"26, 27, 29","W@[26, 8]:22 + W@[27, 8]:32 + W@[29, 8]:22",50
3065,6000013,HP055,6001999,p134,"W@[21, 8]:76",8,76,3,"26, 27, 29","W@[26, 8]:22 + W@[27, 8]:32 + W@[29, 8]:22",38
3066,6000017,KH0049,6002303,p1,"W@[0, 0]:27475",0,27475,4,"3, 4, 5, 6","W@[3, 0]:11826 + W@[4, 0]:2967 + W@[5, 0]:6197 + W@[6, 0]:6485",63
3067,6000017,KH0049,6002304,p2,"W@[0, 1]:3417",1,3417,2,"2, 3","W@[2, 1]:2283 + W@[3, 1]:1134",27
3068,6000017,KH0049,6002307,p5,"W@[0, 4]:4758",4,4758,2,"2, 3","W@[2, 4]:2881 + W@[3, 4]:1877",27
3069,6000017,KH0049,6002308,p6,"W@[0, 5]:6202",5,6202,2,"2, 3","W@[2, 5]:3625 + W@[3, 5]:2577",27
3070,6000017,KH0049,6002309,p7,"W@[0, 6]:6366",6,6366,2,"2, 3","W@[2, 6]:3818 + W@[3, 6]:2548",27
3071,6000017,KH0049,6002310,p8,"W@[0, 7]:4811",7,4811,2,"2, 3","W@[2, 7]:2667 + W@[3, 7]:2144",27
3072,6000017,KH0049,6002311,p9,"W@[0, 8]:3516",8,3516,2,"2, 3","W@[2, 8]:2274 + W@[3, 8]:1242",27
3073,6000017,KH0049,6002322,p20,"W@[2, 1]:2283",1,2283,3,"4, 5, 6","W@[4, 1]:457 + W@[5, 1]:951 + W@[6, 1]:875",54
3074,6000017,KH0049,6002325,p23,"W@[2, 4]:2881",4,2881,3,"4, 5, 6","W@[4, 4]:661 + W@[5, 4]:1146 + W@[6, 4]:1074",54
3075,6000017,KH0049,6002326,p24,"W@[2, 5]:3625",5,3625,3,"4, 5, 6","W@[4, 5]:734 + W@[5, 5]:1590 + W@[6, 5]:1301",54
3076,6000017,KH0049,6002328,p26,"W@[2, 7]:2667",7,2667,3,"4, 5, 6","W@[4, 7]:516 + AB@[5, 7]:960 + W@[6, 7]:1191",54
3077,6000017,KH0049,6002329,p27,"W@[2, 8]:2274",8,2274,3,"4, 5, 6","W@[4, 8]:447 + W@[5, 8]:855 + W@[6, 8]:972",54
3078,6000017,KH0049,6002331,p29,"AB@[2, 10]:3432",10,3432,3,"4, 5, 6","AB@[4, 10]:644 + AB@[5, 10]:1856 + AB@[6, 10]:932",54
3079,6000017,KH0049,6002332,p30,"W:KB@[2, 11]:4713",11,4713,3,"4, 5, 6","W:KB@[4, 11]:948 + W:KB@[5, 11]:2578 + W:KB@[6, 11]:1187",54
3080,6000017,KH0049,6002333,p31,"W:KB@[2, 12]:1535",12,1535,2,"5, 6","W:KB@[5, 12]:89 + W:KB@[6, 12]:1446",63
3081,6000017,KH0049,6002303,p1,"W@[0, 0]:27475",0,27475,4,"3, 4, 5, 6","W@[3, 0]:11826 + W@[4, 0]:2967 + W@[5, 0]:6197 + W@[6, 0]:6485",63
3082,6000017,KH0049,6002304,p2,"W@[0, 1]:3417",1,3417,2,"2, 3","W@[2, 1]:2283 + W@[3, 1]:1134",27
3083,6000017,KH0049,6002307,p5,"W@[0, 4]:4758",4,4758,2,"2, 3","W@[2, 4]:2881 + W@[3, 4]:1877",27
3084,6000017,KH0049,6002308,p6,"W@[0, 5]:6202",5,6202,2,"2, 3","W@[2, 5]:3625 + W@[3, 5]:2577",27
3085,6000017,KH0049,6002309,p7,"W@[0, 6]:6366",6,6366,2,"2, 3","W@[2, 6]:3818 + W@[3, 6]:2548",27
3086,6000017,KH0049,6002310,p8,"W@[0, 7]:4811",7,4811,2,"2, 3","W@[2, 7]:2667 + W@[3, 7]:2144",27
3087,6000017,KH0049,6002311,p9,"W@[0, 8]:3516",8,3516,2,"2, 3","W@[2, 8]:2274 + W@[3, 8]:1242",27
3088,6000017,KH0049,6002322,p20,"W@[2, 1]:2283",1,2283,3,"4, 5, 6","W@[4, 1]:457 + W@[5, 1]:951 + W@[6, 1]:875",54
3089,6000017,KH0049,6002325,p23,"W@[2, 4]:2881",4,2881,3,"4, 5, 6","W@[4, 4]:661 + W@[5, 4]:1146 + W@[6, 4]:1074",54
